,G,I,Q,H
2618,False,140.49463866399287,584.6489644794519,False
2619,True,310.81464284119727,1464.175616502438,True
2620,True,150.8504996574742,782.0434987986398,False
2621,True,460.61913675153016,2274.0349902387125,True
2622,True,865.422736279543,3809.166119781565,True
2623,False,438.3055879569563,1668.4952407541953,True
2624,False,232.43139463436034,854.7391247967167,False
2625,True,304.41427963740193,1433.7399974281434,True
2626,False,191.72356201842933,640.5090272401197,False
2627,True,312.20626906853335,1539.8881544672738,True
2628,True,211.6664368612417,1077.2346142412061,True
2629,True,173.17298489062688,991.5845923952745,False
2630,False,207.37029956832401,911.2740939835821,False
2631,False,311.3377760237084,1345.4075978895767,True
2632,False,211.606910035428,849.8908484408274,False
2633,False,447.6988767504861,1810.044593540186,True
2634,False,317.9551241746042,1296.048532201627,True
2635,False,418.4362362762811,1634.3710408793436,True
2636,False,226.91319718888366,832.935994440336,False
2637,False,318.0853314572668,1258.6521906762366,True
2638,False,182.13619389317535,766.8326417406415,False
2639,True,290.6973886981663,1423.4670775249097,True
2640,False,237.19797822455615,1008.9152582555397,False
2641,True,356.90430591305477,1686.3222336515607,True
2642,True,269.6296816497046,1285.9564303503323,True
2643,False,262.4715441514507,948.9115074025334,False
2644,False,374.1866144709655,1490.9965508252044,True
2645,False,239.2416106171358,918.7312877009385,False
2646,True,253.55851579288293,1360.4897456850715,True
2647,True,188.6350692330061,1000.7156714359813,False
2648,True,329.79338188082954,1598.6882713688778,True
2649,True,223.59225526718825,1289.718380180714,True
2650,False,250.53487362968008,1015.7969123969477,False
2651,True,207.53942858095346,1098.0124106690027,False
2652,True,232.0927893938499,1168.5287888292848,False
2653,False,307.68410451065574,1227.2674805003362,True
2654,True,499.71741363704825,2232.123574683513,True
2655,False,426.2256777256931,1736.0854219047444,True
2656,True,190.43377108678243,957.681594900534,False
2657,True,215.26209458379174,1134.9430265992933,True
2658,False,218.80490151229532,907.8202941730601,False
2659,False,223.35780582151705,1014.4115747185357,False
2660,False,223.64238120537186,878.7556842808531,False
2661,False,363.4494408013858,1420.354675215041,True
2662,False,258.6798410115521,995.4666059401252,False
2663,True,210.9953649050641,1036.7961794393234,True
2664,False,457.5823135384603,1873.3233943591774,True
2665,False,151.36210618356313,589.6351772008334,False
2666,True,337.0531514462762,1641.2290427419052,True
2667,True,246.27794531746068,1308.4889516002434,True
2668,False,274.5775460997419,1020.881080894333,False
2669,False,212.95656316644585,1044.2283241943098,False
2670,False,234.37760583122912,984.3791559083317,False
2671,True,304.06123271726403,1573.4946321941322,True
2672,True,248.31214173561028,1148.9034342748528,False
2673,True,145.77442349119914,889.3720627176345,False
2674,False,318.21336397165186,1362.9148469017953,True
2675,False,213.1038841546129,903.2234441418473,False
2676,True,185.32292658934364,921.4626232178664,False
2677,False,189.80957695431766,741.2295286552501,False
2678,False,195.00294641687987,660.4703962849649,False
2679,False,187.3492630348643,634.4001553334604,False
2680,True,306.3127040294271,1583.5913651228473,True
2681,False,348.3034886679331,1429.960738923613,True
2682,True,175.104771597031,876.0439371221735,False
2683,False,245.34837128662645,983.7650059160649,False
2684,False,229.039851750394,872.1564182428492,False
2685,False,541.2901504252789,2061.2754100030133,True
2686,True,210.58323543317312,1100.548615626237,True
2687,False,292.252974051633,1076.931441639698,False
2688,True,550.751386085511,2539.9844741321162,True
2689,False,376.2581161534297,1586.0119686514267,True
2690,False,283.21801035171774,1157.299668830709,True
2691,True,180.96476794224841,925.4478063382381,False
2692,True,312.7858390513352,1676.1428817541585,True
2693,True,397.80168878693183,1853.279621505059,True
2694,True,194.5135023500855,1009.0936146001851,True
2695,True,330.4181780973015,1603.0551234245488,True
2696,False,265.6714721360026,1116.4431352113772,True
2697,False,215.31277433847544,929.8469289184379,False
2698,True,263.46813585260173,1347.423336815738,True
2699,True,186.4428416750775,1103.2182548958176,True
2700,True,207.3876214275316,1140.5678749908348,True
2701,False,173.60444782668827,792.460293267942,False
2702,True,207.23798410267761,1120.511449645044,True
2703,False,206.61409370012086,754.6758947929568,False
2704,False,487.8580652612501,1958.7444860554906,True
2705,False,211.45901571097153,766.0480654574271,False
2706,False,281.1939499907536,1174.5389948899112,False
2707,True,153.257407149944,908.737799064419,False
2708,False,342.88899424268743,1200.6148391977315,True
2709,False,474.53954334809544,1853.3239836502853,True
2710,False,375.7204700968509,1560.4511925558525,True
2711,False,257.4679723428894,1020.047153816385,True
2712,True,156.1441854620875,899.1921668700708,False
2713,True,199.6425225890061,998.369212862461,False
2714,False,209.48913372157767,869.0403990975067,False
2715,True,386.3831669891191,1762.908000637816,True
2716,True,160.5676054258547,933.930335545723,False
2717,True,409.8314289179872,1773.2114568957647,True
2718,False,179.44916060519924,746.7761123214013,False
2719,True,177.46430991641984,891.7491507081997,False
2720,False,247.29087925364234,922.3783485454355,True
2721,False,159.99579385475528,663.394881728244,False
2722,False,527.2896367750948,2080.3759895009616,True
2723,False,209.57439569933376,733.5014636894616,False
2724,True,296.9925184434528,1448.2463427549053,True
2725,False,209.1394828161754,782.622088279694,False
2726,False,223.90850258493958,1080.6839601646993,True
2727,False,288.6523436963569,994.878292618269,False
2728,False,169.6081719303155,684.3087686334881,False
2729,True,248.8150457484254,1115.0139320232768,False
2730,False,212.57347215062336,830.6479082703117,False
2731,True,166.95823113876816,870.4971245177413,False
2732,False,226.17044136996574,971.0707179436133,False
2733,True,246.5383471604684,1236.9442135634492,True
2734,False,254.46937068226663,1080.460829559015,True
2735,True,267.03483223144974,1313.6815148129886,True
2736,False,150.64190355937683,447.4501829067726,False
2737,False,167.4796782350246,731.6559038607296,False
2738,False,317.40339681030895,1412.802888730037,True
2739,True,172.98569715112842,951.94267565383,True
2740,False,171.8658533551552,709.8499106204121,False
2741,False,393.44650969792144,1559.507862243825,True
2742,False,209.0613242706869,760.634863663321,False
2743,False,492.0306058259421,2000.9139798152082,True
2744,False,318.1951829560529,1132.4698452912396,True
2745,True,330.6449716731306,1539.9830368447901,True
2746,True,186.56825463456562,983.3364901984438,False
2747,False,220.95486301242676,837.6986017756677,False
2748,True,323.53738246514575,1428.4653082072552,True
2749,True,190.0757028566241,1014.8389350659812,False
2750,True,170.29270520417842,882.0699677396146,False
2751,True,223.23251732168683,1219.5380073495419,False
2752,True,264.48552702744547,1322.9308084759018,True
2753,False,222.4105088032867,879.1679348853081,False
2754,False,324.3339302642962,1217.7036604680065,True
2755,False,223.0024940809296,868.5897279548689,False
2756,True,333.3791609711866,1525.8334838206042,True
2757,True,217.00565533014674,1162.4752842646244,True
2758,False,383.9210108315877,1491.3168540001416,True
2759,False,168.04081675080394,625.0040417731385,False
2760,False,224.47513054799575,789.8867645966183,False
2761,True,152.8083502952554,789.724623648343,False
2762,False,293.65518897294197,1212.2991902996096,True
2763,False,485.2238766429396,2002.1651220052472,True
2764,False,262.3281285483803,1040.2709639602288,True
2765,False,238.6520220079924,907.7438459817148,False
2766,True,260.9202130182488,1324.9821683813336,True
2767,False,201.46833502101646,843.3893049368804,False
2768,True,253.6093210361052,1207.8354588257769,True
2769,False,506.8794609337631,2005.1233899325155,True
2770,False,186.12854670144316,664.8031515243844,False
2771,True,485.13746044900097,2358.419929285922,True
2772,True,259.06162637805306,1225.960524822844,True
2773,True,272.34653217979053,1272.0750709595004,True
2774,False,324.4295210720521,1352.0479910966174,True
2775,True,199.00821236715865,1074.1948465352223,True
2776,True,235.26079739866287,1211.2872464390612,True
2777,False,230.2451604943683,967.0833857266903,False
2778,False,185.30950984897927,667.6877898697271,False
2779,False,192.43315894118604,832.9509645397085,False
2780,True,196.81533526185098,975.2744095990895,False
2781,True,140.64574932169916,909.9945731807496,False
2782,False,274.6774923598293,1127.689678118418,True
2783,False,369.6975651504232,1354.227046919094,True
2784,True,409.04021586062237,1824.9015256290775,True
2785,False,470.63093594142333,1847.027389594353,True
2786,True,125.81311968116086,702.2157268250755,False
2787,False,290.8497257456397,1203.613269519561,True
2788,True,193.086116434894,1011.5989050207435,False
2789,False,224.1660227440745,812.2270450655046,False
2790,True,246.0858118400401,1208.049971725552,True
2791,False,172.293243879795,610.4769347667719,False
2792,True,381.0441337402486,1744.4699553434482,True
2793,True,176.39487338881287,825.3424882043241,False
2794,False,177.8935977691878,685.390289868778,False
2795,False,188.80079053078447,732.1415324916521,False
2796,True,269.91909479476715,1428.811228282474,True
2797,False,171.54508310689246,684.5383323048927,False
2798,True,213.12205676880458,1171.2272522600247,True
2799,False,244.05120584480818,930.7255592225481,False
2800,True,153.71959963819103,852.6428049543239,False
2801,False,455.8353215167995,1875.4577222961136,True
2802,False,295.3694650559736,1259.043345932419,True
2803,True,264.8715114225896,1365.3201284968186,True
2804,False,286.0118892031591,1111.066251959772,False
2805,False,210.7901334934192,854.8543510819861,False
2806,True,777.4050469167134,3385.7275418144877,True
2807,True,311.08766716141105,1390.7465639444135,True
2808,False,164.0893243861173,635.9761533449363,False
2809,False,271.9017821968379,1041.0500694908987,True
2810,True,237.36216014353658,1217.6094685829516,True
2811,True,337.87804695522846,1506.829888539952,True
2812,True,370.21346295939486,1768.2051841817663,True
2813,True,189.65016813531588,1006.2328238596806,False
2814,False,289.6247466898501,1135.4100133660456,True
2815,True,166.64192479406407,954.5609076789744,False
2816,True,460.2706972124432,2108.6865989313355,True
2817,False,286.23897690145213,1127.6686946556301,True
2818,False,255.42357192250714,1085.2327764990864,False
2819,True,186.5217052866297,1080.3394866245926,False
2820,False,209.28864113378617,877.406877198413,False
2821,True,627.106941239225,2659.8667646201707,True
2822,False,373.728127655143,1649.56420473929,True
2823,False,248.5499159288617,1018.948346725878,False
2824,True,265.2140381791375,1198.3853178711809,True
2825,True,341.12304060383144,1652.8548626959591,True
2826,True,174.66102988553038,926.9185272702224,False
2827,False,285.02427169998384,1043.167644996856,True
2828,True,323.3740444990492,1571.7942828688908,True
2829,False,199.76427296744697,842.5688052022316,False
2830,False,352.97492132461105,1347.8171821004246,True
2831,False,241.43605573837823,984.5696623047395,False
2832,True,197.87467926042,1091.6724588123416,False
2833,True,198.8007548641191,1118.233573845661,False
2834,True,180.08712355854368,910.1418418970798,False
2835,True,265.4120501939481,1307.580209092922,True
2836,False,203.5044223235431,781.207959458586,False
2837,False,242.38848938119048,1068.3639512715524,False
2838,True,316.1425375043076,1533.2565538647627,True
2839,False,167.42047785461602,692.9521077803133,False
2840,True,201.86589862556363,1029.7805925511632,False
2841,True,235.59146177004914,1070.7216196909428,False
2842,True,193.08544210754815,1159.833244078282,True
2843,False,196.46302306602286,799.956177240101,False
2844,False,218.4867999086093,860.8146772913815,False
2845,False,314.56468278048067,1293.6112606771715,True
2846,True,226.44009223819043,1224.355268452908,True
2847,True,281.46176491828453,1372.2092099242811,True
2848,False,137.87547279718876,537.0247446855601,False
2849,True,491.7555911467119,2268.0827682277154,True
2850,False,236.33353343450256,893.3954460912562,False
2851,True,172.28414463853045,917.7605281645981,False
2852,True,201.48938508073405,864.1479482311685,False
2853,False,406.81138250296374,1596.2281377250454,True
2854,True,196.11712455792937,1041.9558637650402,True
2855,True,252.89141941171613,1353.652313023799,True
2856,False,179.9892706506479,792.8780743986223,False
2857,False,183.1199639652819,729.5172105923233,False
2858,False,335.9535436585442,1194.338000069239,True
2859,True,216.43955015838725,1162.8065505792151,True
2860,True,192.69142377400897,940.3633636122921,False
2861,False,217.25376829548094,879.6095146338295,False
2862,True,317.90262198424944,1571.0791343259693,True
2863,False,207.92928123885213,884.7074292659368,False
2864,True,224.1904132111552,1105.586584593369,True
2865,False,289.6871213703111,1102.6187610539669,True
2866,True,232.21177178723227,1261.89138225139,True
2867,True,482.8760120767785,2157.2703751324766,True
2868,True,250.83919922313768,1208.9679762815674,True
2869,False,182.973624460133,653.7999654430363,False
2870,True,253.57790784411358,1296.9375770193033,True
2871,True,499.24075592320725,2245.4805625870813,True
2872,False,181.33579703585298,767.2010477665336,False
2873,False,225.32165873893757,986.914598251315,False
2874,False,243.23119663065938,1002.4274379351979,False
2875,True,210.66550225586508,1178.8023664480759,True
2876,False,161.1785945320336,665.5903328207959,False
2877,True,337.11610194063405,1726.9865816782672,True
2878,False,306.1452819085129,1262.773191308087,True
2879,True,420.3886625184222,1976.3738815063944,True
2880,True,632.5074205641234,2838.2871605080045,True
2881,True,207.3013820092766,1100.281441562804,True
2882,True,274.7661462244331,1418.2862416611692,True
2883,False,246.8817878381824,829.0257148298398,False
2884,False,568.3608501788453,2315.7906507201674,True
2885,True,238.04644252836982,1256.2905288823208,True
2886,True,243.9965306623787,1269.8502894662838,True
2887,False,355.6238676441007,1494.3864391209486,True
2888,False,205.44394586984532,857.2868996732273,False
2889,False,296.94329907022063,1074.8656395528612,False
2890,False,272.72879706175394,1074.6845520910895,False
2891,True,474.29440665324546,2131.1183598337757,True
2892,True,479.52313356220316,2178.8022694203296,True
2893,False,226.4209598259861,916.1287564017605,False
2894,False,302.74392127058314,1311.3433987174824,True
2895,False,343.5445339473327,1273.924156480064,True
2896,True,287.6760355982149,1456.6301446409957,True
2897,True,313.05178568637086,1500.0375254852831,True
2898,False,241.81554910492937,1028.07762235379,False
2899,False,408.20944969229424,1743.3365740337556,True
2900,False,248.96033537785678,1050.745286924211,False
2901,True,262.450098508397,1321.0940311858965,True
2902,True,599.1978091435582,2567.8155878537873,True
2903,True,285.1304378451715,1350.9040673005193,True
2904,False,194.78798885851302,739.6916506435236,False
2905,False,234.69412799311334,775.642349712434,False
2906,False,223.25857055390213,760.4570094230627,False
2907,True,187.2119053249641,868.4189048544845,False
2908,True,160.30547699050828,814.3019536044443,False
2909,True,173.5979217576242,951.2369363001419,False
2910,True,389.2464226582663,1822.0954987815337,True
2911,False,372.47532679551654,1479.6692056210327,True
2912,True,179.85721182930592,819.3974952620118,False
2913,False,271.26523467956684,1167.2740411867799,True
2914,False,275.0053872704659,1076.0023557564073,False
2915,False,274.00524375246346,1049.7525100796377,False
2916,False,200.722821257777,736.9272263854253,False
2917,True,331.74540913474874,1656.1955163796647,True
2918,False,284.5642124601281,1101.6674988773605,True
2919,True,271.3681075670614,1290.1432849989058,True
2920,False,190.5456988650359,699.6903722724114,False
2921,False,131.32267213796356,358.8564465219569,False
2922,True,291.38799872967877,1632.5310511162718,True
2923,False,207.53434327535544,866.0300851954925,False
2924,True,170.3007118390613,788.9314446618562,False
2925,True,173.43909384153358,1072.2797161528622,True
2926,False,228.99454349182028,864.7345179964684,False
2927,True,455.5936105315538,2286.8339350237293,True
2928,False,246.97376187706053,1039.2381780927487,True
2929,True,317.8274933501933,1505.587800750627,True
2930,True,228.31917295745868,1240.70866567934,True
2931,True,202.80711323584674,1018.8292725411033,False
2932,False,491.62394218106954,1919.3789117916238,True
2933,False,279.01261397847975,1225.0974271178713,True
2934,False,279.21019213118626,1165.7033049091096,False
2935,False,274.2157744073552,1021.3603828272093,True
2936,False,197.85847439935935,866.229027928414,False
2937,True,309.45250015827077,1569.2510067347762,True
2938,False,193.05159935805722,722.1558514371308,False
2939,False,254.0024507158694,1007.3836701422612,False
2940,False,356.4020921472659,1549.5933223436264,True
2941,True,378.89719597177395,1745.5429814978656,True
2942,False,195.7698373432947,778.4019269098452,False
2943,True,333.8918826903408,1506.242803746018,True
2944,False,279.446338539089,1051.2135905702874,False
2945,False,455.22812777025035,1767.6125635298479,True
2946,True,261.83542897219564,1262.5042420008551,True
2947,True,253.7130833704303,1195.064025065111,True
2948,False,223.394010382683,906.0379386289076,False
2949,False,224.86846549468072,891.420262956447,False
2950,False,295.4641701561112,1161.0635032981625,True
2951,False,277.27439263698136,1137.081634998261,True
2952,False,264.43729913201514,1173.2821133839857,True
2953,False,290.53386055027283,1165.7693710634712,True
2954,False,237.42919212509423,931.3040139576531,False
2955,False,309.290257534535,1106.5577369979421,True
2956,False,281.1663931058933,1120.995157018981,True
2957,True,184.6182686980545,1133.3432955622188,True
2958,True,263.8932073203619,1253.9815116155926,True
2959,False,408.0592464030567,1510.226267034675,True
2960,True,297.7222995369883,1542.4530488972243,True
2961,False,386.67257426511605,1568.1544367707825,True
2962,False,189.14550175778578,744.4429944803582,False
2963,False,253.60197171494224,1082.978947466133,True
2964,False,181.97004424703493,736.65249144695,False
2965,True,266.15430874939767,1355.494386393625,True
2966,False,239.25589329394165,962.7622073397291,False
2967,True,184.000765045771,881.7267180327813,False
2968,True,272.7865256057166,1375.932120637548,True
2969,False,387.0982981168364,1462.2072083323733,True
2970,False,176.53354628424495,793.7790876099104,False
2971,True,315.1515490650002,1457.181305114188,True
2972,False,222.94141691879094,982.5804868802112,False
2973,False,351.7541354330328,1446.7004508448908,True
2974,False,441.28648280423386,1814.7305245630293,True
2975,True,375.68287647498624,1732.4794624370977,True
2976,True,312.0929886417228,1414.0464776900646,True
2977,False,164.0133521935805,589.3565757991662,False
2978,False,228.68164741186115,898.5668802418587,False
2979,True,174.595281460956,841.9508308677966,False
2980,True,322.9045166986028,1406.3287635954423,True
2981,False,206.1555842042663,968.4181178077783,False
2982,True,257.36223294179615,1239.860880273318,True
2983,True,319.9790219171164,1612.4850455962383,True
2984,True,199.14426208131755,1111.668405868757,True
2985,False,375.9769934272881,1460.6091303015187,True
2986,False,179.60279271277795,772.964488080803,False
2987,True,392.12305037621445,1814.7250701898004,True
2988,True,295.23508868814633,1448.659093275664,True
2989,False,174.6182282315497,600.8852501909107,False
2990,True,164.5657039691523,927.995593398421,False
2991,True,366.80474904015455,1676.5387418158934,True
2992,False,193.69651543793728,731.1745558356961,False
2993,True,530.9878449698623,2301.5487909800327,True
2994,True,279.53076293176457,1380.3872579460683,True
2995,False,260.56292260757294,983.4368713900586,False
2996,False,169.76401080546407,780.2146414614124,False
2997,True,264.43053830473264,1453.5287886901317,True
2998,True,162.75340389570073,923.0209604302619,False
2999,True,228.92513662543868,1039.709870945369,False
3000,True,153.01573268402257,845.5505717727782,False
3001,False,312.0306285902716,1204.6524009208872,True
3002,True,270.11317727250395,1369.9129970954123,True
3003,True,334.5850369066481,1646.6840962394124,True
3004,False,150.5153413970561,613.910836695457,False
3005,True,282.6063512577689,1381.6749055028984,True
3006,True,202.9353561408509,967.9707190569299,False
3007,False,278.87072710506686,1207.5471005188135,False
3008,False,328.4264059651614,1255.9035845391427,True
3009,True,400.3840068681272,1839.952321501035,True
3010,False,290.33986243041375,1235.2567128790383,True
3011,True,198.13687894433053,1104.7876067183506,True
3012,False,257.6412762042254,1027.0770058127093,False
3013,False,220.06462290647062,843.8941273505316,False
3014,True,344.607246696224,1707.0637047693408,True
3015,True,193.32087682896233,1049.8064505405443,False
3016,False,171.9889817198188,701.4100737703786,False
3017,True,363.2452738656736,1778.9915514980958,True
3018,True,171.1573244820534,951.1280942160489,False
3019,False,375.01489037194665,1605.2335331246368,True
3020,True,200.93252155178985,1156.9845798667557,False
3021,False,210.4113195909514,899.2685569325956,False
3022,True,354.37904987556476,1526.1711022022646,True
3023,True,300.3626335867984,1480.9615621742817,True
3024,True,255.91980238087598,1169.9967988439118,True
3025,True,287.9078741761891,1330.6928342163428,True
3026,False,263.5013735735825,1076.69465836888,False
3027,False,317.03929603571953,1140.7963288873634,True
3028,True,155.33855040996932,750.9302642288727,False
3029,True,168.59172267585222,925.4727768291933,False
3030,False,448.9319754902152,1696.0343355173395,True
3031,False,415.97948679784673,1585.6572663325137,True
3032,False,213.88564073659273,801.3575873787498,False
3033,True,247.49449577280305,1108.2944070397966,False
3034,False,248.69855035019305,956.1435871478004,False
3035,False,277.5985756569823,1189.9462755757313,True
3036,False,151.24556056378762,585.7344493511998,False
3037,False,209.7967290811573,901.3865016476868,False
3038,False,305.15571877096363,1223.8162355464033,True
3039,False,401.23144309127633,1621.803279208095,True
3040,False,186.4512954280011,771.6149741024283,False
3041,True,142.86084901026948,897.9520297376778,False
3042,True,156.18759535645452,761.8837793895152,False
3043,True,175.74835095168126,1013.9655102531901,False
3044,False,304.1364143005822,1151.11412081243,True
3045,True,301.5699498532056,1491.3318941212792,True
3046,False,163.5693099136956,509.44170913309546,False
3047,False,282.1572883013787,1080.374212606451,True
3048,True,520.0526465903673,2314.514019569072,True
3049,False,220.52524288149846,957.0849218796468,False
3050,False,189.58323476748888,620.2366880395837,False
3051,False,154.7245377287918,601.7990552966479,False
3052,False,326.096827252013,1167.7395099170196,False
3053,False,343.6560209611854,1240.8392773407857,True
3054,True,268.8865657199801,1378.7244447747073,True
3055,True,257.8512841795688,1338.9166953780034,True
3056,True,339.32643018095933,1633.3569238685948,True
3057,False,243.9645779412155,1056.5096746339293,True
3058,True,501.2140920861017,2229.103300108238,True
3059,True,249.3951678667915,1303.4702788347363,True
3060,True,138.9478250116071,874.0250338958259,False
3061,True,167.1432894464163,940.4698780818643,False
3062,True,218.68481362746365,1198.0730139120844,True
3063,False,292.61712860960745,1180.14960889385,True
3064,False,283.2476579216678,1177.790838424364,True
3065,True,247.63528961275236,1288.2438334930773,True
3066,True,206.9485854091584,1103.9481425853596,True
3067,True,315.7470387512076,1561.6487903025711,True
3068,False,225.4425559453772,1011.2965226682253,False
3069,True,238.6782737691494,1187.6871273736485,True
3070,True,331.92149364634645,1482.9484086126313,True
3071,False,182.31809089692428,685.6235056358232,False
3072,True,206.34879114397253,1111.2802704271496,True
3073,False,354.474751189937,1490.1634276077064,True
3074,True,329.9902072130649,1711.075743031044,True
3075,False,196.85240014690055,832.7032281477746,False
3076,False,193.12362914118398,775.5191378447812,False
3077,False,146.45721857873357,515.5342238538802,False
3078,False,203.9971353456738,833.1971403837483,False
3079,True,235.86527731237106,1243.5121667939616,True
3080,True,177.443546328918,976.0255157164629,False
3081,False,243.18368466826553,908.8036797542675,False
3082,False,285.1025485321943,1161.7047809923615,True
3083,True,189.97542673874648,999.1400212556592,False
3084,True,374.88496778981386,1704.9984826426298,True
3085,False,169.612191488995,600.1372489766037,False
3086,False,253.01840262007596,1064.111041732028,False
3087,False,339.78777958485637,1322.9092401487321,True
3088,False,211.1508788130722,836.212410605499,False
3089,False,370.8213448630964,1457.6514743305822,True
3090,False,363.8407790609541,1405.8215015003102,True
3091,True,531.632278959458,2384.8294747849413,True
3092,False,224.9769035981463,968.242601682658,False
3093,True,608.8218568568,2748.361993508583,True
3094,False,289.7267856179877,1230.4689555473688,True
3095,True,189.7611681878442,1050.3965738810818,True
3096,True,265.33253103495673,1395.828673727305,True
3097,False,244.35625671866248,1038.2406302999195,False
3098,False,304.0530389088289,1302.5620594859417,True
3099,False,227.13522129104598,990.6847188719851,False
3100,False,299.58992278288815,1205.4984021069731,False
3101,True,336.3544517789503,1579.3289229075408,True
3102,False,133.5126664433597,580.715302845728,False
3103,True,348.27344795756835,1759.1146613031099,True
3104,False,379.3609794967994,1560.0225525289752,True
3105,False,170.26758830009985,582.2085400289843,False
3106,True,243.22430721678407,1247.103544192525,True
3107,True,398.67161583310053,1912.8844322576626,True
3108,False,230.36327510387758,969.757223567059,False
3109,True,324.4005500732869,1493.393787652221,True
3110,False,187.65651012761703,720.5909334334061,False
3111,False,262.58406878966554,909.4682451749644,False
3112,True,149.0107039840891,793.109172189605,False
3113,True,305.19674460791634,1348.058556572071,True
3114,True,216.41829730480157,1164.4227186370622,True
3115,True,186.83475647407198,1012.8729261037416,False
3116,False,228.78232259169255,953.3322312994148,False
3117,False,190.02765763815978,795.9487583400713,False
3118,False,384.55633269450243,1469.3607517689884,True
3119,False,248.05671796158987,875.3496859098719,False
3120,True,213.69601037935237,1070.3537076815498,False
3121,True,207.150961577462,1100.5124228913592,True
3122,False,407.78975288946003,1538.4752444870585,True
3123,False,337.0982434750323,1177.1557118485073,True
3124,False,302.6060339411883,1151.1131685380826,True
3125,False,162.33315533554514,561.3844220012874,False
3126,True,307.2962570882004,1442.4028754288393,True
3127,False,319.70796205398244,1257.05878313762,True
3128,False,176.5267167427716,595.3831501016016,False
3129,False,134.91161583083897,560.1254012463721,False
3130,False,212.5211455598212,864.7307995071825,False
3131,True,284.9183371518127,1397.5733546544568,True
3132,False,227.38118137749694,967.3632015103542,False
3133,False,197.356284314435,769.6144570286287,False
3134,False,293.4282293239448,1138.759942940369,True
3135,False,194.57967129710676,887.5421318201045,False
3136,False,164.7961254671194,688.8079014085015,False
3137,False,230.21430299999122,969.1806431195558,False
3138,False,440.72115041717836,1615.9427790436648,True
3139,False,389.92434972494124,1564.8229660352313,True
3140,True,291.46727286390234,1489.976614202005,True
3141,True,351.1186200704088,1501.6248729809108,True
3142,False,240.68938628002257,769.2037878473304,False
3143,True,207.42466913731232,1083.8771777099582,False
3144,True,224.5979652214569,1177.1624418955525,True
3145,True,225.09112909950363,1196.79811492544,True
3146,False,212.3152067523914,801.1418390361824,False
3147,False,188.81701621797657,761.6822140671834,False
3148,False,270.059705486024,1214.7174018050073,True
3149,False,379.90775911796453,1383.9124836176927,True
3150,True,193.19713284505468,1117.9514964129276,False
3151,False,270.63980115381696,1085.7530488810148,True
3152,True,227.13988511158948,1153.6079642334273,True
3153,True,181.90323599720222,964.7360213372963,False
3154,True,414.95471553729635,1970.497443309048,True
3155,True,140.0824971405043,777.6119102372247,False
3156,True,218.23658322355573,1186.986900084769,False
3157,False,249.02392509825705,995.1587626461246,True
3158,True,306.05439515701505,1320.4579873008308,True
3159,False,257.4718703516576,943.646076986221,True
3160,True,739.9654036521819,3356.6283596203402,True
3161,True,195.07389159015815,1110.0020526415874,False
3162,True,163.658574130524,914.8153279558597,False
3163,True,160.1186891434919,779.5476825555952,False
3164,True,141.12784071221694,817.2552696408329,False
3165,True,243.86534142936185,1186.6143736914871,True
3166,False,376.81913284334837,1447.029622144286,True
3167,False,287.3353754330751,1047.6411578871055,False
3168,False,243.15472984343515,1020.7068595388466,False
3169,False,265.4167867910495,1069.761044787678,False
3170,True,146.35874692528336,853.0151450726879,False
3171,True,224.19200634960805,1078.8365143825404,False
3172,False,390.72908121628063,1452.9393736514169,True
3173,True,960.1554194720292,4164.01264634408,True
3174,True,238.22256989749036,1259.6499822319981,True
3175,True,270.10197654961996,1276.7186188607666,True
3176,False,207.6297397334646,853.9345003052255,True
3177,False,338.6854955192239,1377.95714043281,True
3178,False,233.65096307957037,877.4868136363016,False
3179,True,345.7963969778021,1578.3617237984276,True
3180,False,178.0381385379752,685.94302794078,False
3181,False,187.16512952577784,840.927203755631,False
3182,False,180.31114373581823,664.6014702484007,False
3183,True,264.08087648797664,1414.4076763570727,True
3184,False,219.02328268585734,830.2030789553141,False
3185,True,196.1065003691046,1127.7615089048124,True
3186,False,243.0145339513732,985.5026934336873,True
3187,True,340.11848615595284,1640.5389983336158,True
3188,False,213.60661488110827,719.7024627164408,False
3189,False,170.09113187147506,635.1906624378797,False
3190,False,290.2949585645183,1098.3697418030913,False
3191,False,242.95919808987964,939.2148218535978,False
3192,False,281.48029178202796,1273.7139329317567,True
3193,False,232.4351609057428,961.7808901361917,False
3194,True,199.90064370759802,1050.1742779129695,True
3195,True,301.20033847216297,1463.7282832405624,True
3196,False,188.55370517098078,783.3847831431882,False
3197,False,227.71422902928543,1008.2811954118661,True
3198,True,201.88715696631704,1093.5550330530002,True
3199,True,288.6433132749552,1335.7828075307593,True
3200,True,421.2006422834294,2007.8070308867984,True
3201,True,461.2836948457702,2003.7596090801148,True
3202,False,291.7979171758373,1184.0552695087526,True
3203,False,229.2454608498116,861.4441581999965,False
3204,True,431.2774081366314,1942.6404540999572,True
3205,True,273.30923365647584,1330.5296259966867,True
3206,False,243.5374238164852,829.8522975630964,False
3207,False,201.4635568256139,918.8919125276217,False
3208,True,168.7644302300261,950.1198222568347,False
3209,False,266.20687362664785,1137.920910237756,True
3210,False,452.1262382472297,1802.3584318648057,True
3211,True,178.10318808772058,1002.8258185919537,False
3212,True,260.9089660226762,1230.2700878685616,True
3213,False,190.93753185983172,831.8863255331014,False
3214,True,233.640839036788,1195.288777547766,False
3215,True,212.4710744851646,1072.9932530613125,False
