,session_id,session_position,session_length,track_id_clean,skip_1,skip_2,skip_3,not_skipped,context_switch,no_pause_before_play,short_pause_before_play,long_pause_before_play,hist_user_behavior_n_seekfwd,hist_user_behavior_n_seekback,hist_user_behavior_is_shuffle,hour_of_day,date,premium,context_type,hist_user_behavior_reason_start,hist_user_behavior_reason_end
3138,14_004a5470-17fa-4a5e-9952-ba39f1e95dfb,3,20,t_370444c7-722b-4efd-a3fc-53d1b6e52846,False,True,True,False,0,1,0,0,0,0,False,13,2018-07-29,True,editorial_playlist,fwdbtn,fwdbtn
3139,14_004a5470-17fa-4a5e-9952-ba39f1e95dfb,4,20,t_cb37623e-ebf6-4c93-8170-af87ccc39e1d,True,True,True,False,0,1,0,0,0,0,False,13,2018-07-29,True,editorial_playlist,fwdbtn,fwdbtn
3140,14_004a5470-17fa-4a5e-9952-ba39f1e95dfb,5,20,t_4fc115b5-c1bb-46d8-81d2-7af8df23bd82,True,True,True,False,0,1,0,0,0,0,False,13,2018-07-29,True,editorial_playlist,fwdbtn,fwdbtn
3141,14_004a5470-17fa-4a5e-9952-ba39f1e95dfb,6,20,t_b714ce08-0750-4eff-a265-46ac930a9a01,True,True,True,False,0,1,0,0,0,0,False,13,2018-07-29,True,editorial_playlist,fwdbtn,fwdbtn
3142,14_004a5470-17fa-4a5e-9952-ba39f1e95dfb,7,20,t_bb5a1c9b-e698-474f-a2a2-d6a91a30dba8,True,True,True,False,0,1,0,0,0,0,False,13,2018-07-29,True,editorial_playlist,fwdbtn,fwdbtn
3143,14_004a5470-17fa-4a5e-9952-ba39f1e95dfb,8,20,t_7d2f7c0e-05e8-4ef9-b6c5-e1625fa9f4db,True,True,True,False,0,1,0,0,0,0,False,13,2018-07-29,True,editorial_playlist,fwdbtn,fwdbtn
3144,14_004a5470-17fa-4a5e-9952-ba39f1e95dfb,9,20,t_8d92b2af-e5a4-4810-a4ec-ec6d734930f1,True,True,True,False,0,1,0,0,0,0,False,13,2018-07-29,True,editorial_playlist,fwdbtn,fwdbtn
3145,14_004a5470-17fa-4a5e-9952-ba39f1e95dfb,10,20,t_648bbc1f-cb15-4123-8906-0ac8bb7f055b,True,True,True,False,0,1,0,0,0,0,False,13,2018-07-29,True,editorial_playlist,fwdbtn,fwdbtn
3146,14_004a5470-17fa-4a5e-9952-ba39f1e95dfb,11,20,t_5b005f2c-429e-4212-a6eb-4c788e52484e,True,True,True,False,0,1,0,0,0,0,False,13,2018-07-29,True,editorial_playlist,fwdbtn,fwdbtn
3147,14_004a5470-17fa-4a5e-9952-ba39f1e95dfb,12,20,t_500e5f3f-76f8-449d-b259-9f7b1c8d9fce,True,True,True,False,0,1,0,0,0,0,False,13,2018-07-29,True,editorial_playlist,fwdbtn,fwdbtn
3148,14_004a5470-17fa-4a5e-9952-ba39f1e95dfb,13,20,t_bbaf17da-2cdd-42a2-9210-80f160b326ad,True,True,True,False,0,1,0,0,0,0,False,13,2018-07-29,True,editorial_playlist,fwdbtn,fwdbtn
3149,14_004a5470-17fa-4a5e-9952-ba39f1e95dfb,14,20,t_f68b1262-5394-466e-9ea4-1dd245b7c2fe,True,True,True,False,0,1,0,0,0,0,False,13,2018-07-29,True,editorial_playlist,fwdbtn,fwdbtn
3150,14_004a5470-17fa-4a5e-9952-ba39f1e95dfb,15,20,t_f5dc69a6-c9ea-4e34-852c-b2c9741ed4fc,False,True,True,False,0,1,0,0,6,0,False,13,2018-07-29,True,editorial_playlist,fwdbtn,fwdbtn
3151,14_004a5470-17fa-4a5e-9952-ba39f1e95dfb,16,20,t_e6daa7d4-d228-41ec-9023-d97bef7eecd5,True,True,True,False,0,1,0,0,0,0,False,13,2018-07-29,True,editorial_playlist,fwdbtn,fwdbtn
3152,14_004a5470-17fa-4a5e-9952-ba39f1e95dfb,17,20,t_45f03f47-4fbd-4fb3-b53a-7ab43247f71b,True,True,True,False,0,1,0,0,0,0,False,13,2018-07-29,True,editorial_playlist,fwdbtn,fwdbtn
3153,14_004a5470-17fa-4a5e-9952-ba39f1e95dfb,18,20,t_29a3895e-2c91-49a6-9383-6a71c597390d,True,True,True,False,0,1,0,0,0,0,False,13,2018-07-29,True,editorial_playlist,fwdbtn,fwdbtn
3154,14_004a5470-17fa-4a5e-9952-ba39f1e95dfb,19,20,t_7a8f3f4e-0904-4751-b575-3092d2c683c5,True,True,True,False,0,1,0,0,0,0,False,13,2018-07-29,True,editorial_playlist,fwdbtn,fwdbtn
3155,14_004a5470-17fa-4a5e-9952-ba39f1e95dfb,20,20,t_c24e86d4-60ca-4135-b95e-3e7963731d44,True,True,True,False,0,1,0,0,0,0,False,13,2018-07-29,True,editorial_playlist,fwdbtn,fwdbtn
3156,14_004a9c29-985e-4c72-a547-e393bfeabc53,1,20,t_d208f84d-5dfe-48e9-8586-3a353d8a26d3,False,False,False,True,0,0,0,0,0,0,True,14,2018-07-29,False,editorial_playlist,appload,trackdone
3157,14_004a9c29-985e-4c72-a547-e393bfeabc53,2,20,t_5ae74b4c-045c-4e58-88de-3ca144ccf301,False,False,False,True,0,1,0,0,0,0,True,14,2018-07-29,False,editorial_playlist,trackdone,trackdone
3158,14_004a9c29-985e-4c72-a547-e393bfeabc53,3,20,t_3a859322-698d-4a37-9fa4-0cfdfa483899,False,False,False,False,0,0,1,1,0,1,True,14,2018-07-29,False,editorial_playlist,trackdone,backbtn
3159,14_004a9c29-985e-4c72-a547-e393bfeabc53,4,20,t_5ae74b4c-045c-4e58-88de-3ca144ccf301,True,True,True,False,0,1,0,0,0,0,True,14,2018-07-29,False,editorial_playlist,backbtn,backbtn
3160,14_004a9c29-985e-4c72-a547-e393bfeabc53,5,20,t_d208f84d-5dfe-48e9-8586-3a353d8a26d3,False,False,False,True,0,1,0,0,0,0,True,14,2018-07-29,False,editorial_playlist,backbtn,trackdone
3161,14_004a9c29-985e-4c72-a547-e393bfeabc53,6,20,t_5ae74b4c-045c-4e58-88de-3ca144ccf301,False,False,False,True,0,1,0,0,0,0,True,14,2018-07-29,False,editorial_playlist,trackdone,trackdone
3162,14_004a9c29-985e-4c72-a547-e393bfeabc53,7,20,t_3a859322-698d-4a37-9fa4-0cfdfa483899,False,False,False,True,0,0,1,1,0,0,True,14,2018-07-29,False,editorial_playlist,trackdone,trackdone
3163,14_004a9c29-985e-4c72-a547-e393bfeabc53,8,20,t_762725e6-50b9-4994-bc0b-db67808940a3,False,False,False,True,0,1,0,0,0,0,True,14,2018-07-29,False,editorial_playlist,trackdone,trackdone
3164,14_004a9c29-985e-4c72-a547-e393bfeabc53,9,20,t_790cc0ec-f275-4ab0-9cc4-5501a3c72385,False,False,False,True,0,1,0,0,0,0,True,14,2018-07-29,False,editorial_playlist,trackdone,trackdone
3165,14_004a9c29-985e-4c72-a547-e393bfeabc53,10,20,t_99f1fd09-471f-49af-b7a6-171e92f97aa2,False,False,False,True,0,1,0,0,0,0,True,14,2018-07-29,False,editorial_playlist,trackdone,trackdone
3166,14_004a9c29-985e-4c72-a547-e393bfeabc53,11,20,t_77bbb92b-b9ca-4fa9-95a8-256ce26874ed,False,False,False,True,0,1,0,0,0,0,True,14,2018-07-29,False,editorial_playlist,trackdone,trackdone
3167,14_004a9c29-985e-4c72-a547-e393bfeabc53,12,20,t_8c8f041d-3b3f-40a9-a55a-bd8272a12069,False,False,False,True,0,0,1,1,0,0,True,14,2018-07-29,False,editorial_playlist,trackdone,trackdone
3168,14_004a9c29-985e-4c72-a547-e393bfeabc53,13,20,t_fee86e55-c2f5-4342-a5e0-581edaa20440,False,False,False,True,0,1,0,0,0,0,True,14,2018-07-29,False,editorial_playlist,trackdone,trackdone
3169,14_004a9c29-985e-4c72-a547-e393bfeabc53,14,20,t_d143df21-f427-42b9-a40e-38fd9c3af003,False,False,False,True,0,1,0,0,0,0,True,15,2018-07-29,False,editorial_playlist,trackdone,trackdone
3170,14_004a9c29-985e-4c72-a547-e393bfeabc53,15,20,t_1c22e8cd-8624-4c13-bc5f-e905b2c08aab,False,False,False,True,0,1,0,0,0,0,True,15,2018-07-29,False,editorial_playlist,trackdone,trackdone
3171,14_004a9c29-985e-4c72-a547-e393bfeabc53,16,20,t_331c695c-6415-4dcc-beba-468b45ff13cb,False,False,False,True,0,0,0,1,0,0,True,15,2018-07-29,False,editorial_playlist,trackdone,trackdone
3172,14_004a9c29-985e-4c72-a547-e393bfeabc53,17,20,t_c7ca51ba-8981-4414-8b73-fffdb0d153a5,False,False,False,True,0,1,0,0,0,0,True,15,2018-07-29,False,editorial_playlist,trackdone,trackdone
3173,14_004a9c29-985e-4c72-a547-e393bfeabc53,18,20,t_a4de2bc6-449e-4192-91f9-fa88d650b247,False,False,False,True,0,1,0,0,0,0,True,15,2018-07-29,False,editorial_playlist,trackdone,trackdone
3174,14_004a9c29-985e-4c72-a547-e393bfeabc53,19,20,t_ced87784-f2c6-46af-b95a-db378a74d554,False,False,False,True,0,0,1,1,0,0,True,15,2018-07-29,False,editorial_playlist,trackdone,trackdone
3175,14_004a9c29-985e-4c72-a547-e393bfeabc53,20,20,t_cb57b7d1-e74a-49af-877a-48376ec194b7,False,False,False,True,0,1,0,0,0,0,True,15,2018-07-29,False,editorial_playlist,trackdone,trackdone
3176,14_004a9f0b-b521-415c-9cdf-d925135dc4aa,1,20,t_91571e08-1596-483d-bf2e-bd0c40e5a4fd,False,False,False,True,0,0,0,0,0,11,False,9,2018-07-29,True,catalog,clickrow,fwdbtn
3177,14_004a9f0b-b521-415c-9cdf-d925135dc4aa,2,20,t_33c1d354-3bec-4b7a-8dc1-915de23e40d3,False,True,True,False,0,1,0,0,0,0,False,9,2018-07-29,True,catalog,fwdbtn,endplay
3178,14_004a9f0b-b521-415c-9cdf-d925135dc4aa,3,20,t_78b908e3-62db-4021-ac90-2ed146bcea8d,True,True,True,False,1,1,0,0,0,0,False,9,2018-07-29,True,editorial_playlist,appload,fwdbtn
3179,14_004a9f0b-b521-415c-9cdf-d925135dc4aa,4,20,t_7add32a6-3e97-4361-9406-1b3163b33d6d,True,True,True,False,0,1,0,0,0,0,False,9,2018-07-29,True,editorial_playlist,fwdbtn,backbtn
3180,14_004a9f0b-b521-415c-9cdf-d925135dc4aa,5,20,t_78b908e3-62db-4021-ac90-2ed146bcea8d,True,True,True,False,0,1,0,0,0,0,False,9,2018-07-29,True,editorial_playlist,backbtn,fwdbtn
3181,14_004a9f0b-b521-415c-9cdf-d925135dc4aa,6,20,t_7add32a6-3e97-4361-9406-1b3163b33d6d,True,True,True,False,0,1,0,0,0,0,False,9,2018-07-29,True,editorial_playlist,fwdbtn,backbtn
3182,14_004a9f0b-b521-415c-9cdf-d925135dc4aa,7,20,t_78b908e3-62db-4021-ac90-2ed146bcea8d,False,False,True,False,0,1,0,0,1,0,False,9,2018-07-29,True,editorial_playlist,backbtn,trackdone
3183,14_004a9f0b-b521-415c-9cdf-d925135dc4aa,8,20,t_7add32a6-3e97-4361-9406-1b3163b33d6d,False,False,False,True,0,1,0,0,0,0,False,9,2018-07-29,True,editorial_playlist,trackdone,trackdone
3184,14_004a9f0b-b521-415c-9cdf-d925135dc4aa,9,20,t_7533e7ff-568e-448b-904e-fc0c3a9ec87e,False,False,False,True,0,1,0,0,0,0,False,9,2018-07-29,True,editorial_playlist,trackdone,trackdone
3185,14_004a9f0b-b521-415c-9cdf-d925135dc4aa,10,20,t_bacf06d3-9185-4183-84ea-ff0db51475ce,False,False,False,True,0,0,1,1,0,3,False,9,2018-07-29,True,editorial_playlist,trackdone,endplay
3186,14_004a9f0b-b521-415c-9cdf-d925135dc4aa,11,20,t_e0fe4b88-1028-484b-98f2-e85ddb601bcd,False,False,False,True,1,1,0,0,0,1,False,9,2018-07-29,True,catalog,clickrow,endplay
3187,14_004a9f0b-b521-415c-9cdf-d925135dc4aa,12,20,t_0b119865-be5a-451f-b2be-ed3623ef7e68,False,False,False,True,1,1,0,0,0,0,False,9,2018-07-29,True,catalog,clickrow,trackdone
3188,14_004a9f0b-b521-415c-9cdf-d925135dc4aa,13,20,t_6eda309a-0669-4f1d-a9b4-082a3dd5173e,False,True,True,False,1,1,0,0,0,0,False,9,2018-07-29,True,radio,clickrow,endplay
3189,14_004a9f0b-b521-415c-9cdf-d925135dc4aa,14,20,t_0b119865-be5a-451f-b2be-ed3623ef7e68,False,False,False,False,1,1,0,0,0,0,False,9,2018-07-29,True,catalog,clickrow,endplay
3190,14_004a9f0b-b521-415c-9cdf-d925135dc4aa,15,20,t_836e6f72-fdbd-41bd-b350-2a3beb01919b,False,False,False,True,0,1,0,0,0,0,False,9,2018-07-29,True,catalog,clickrow,trackdone
3191,14_004a9f0b-b521-415c-9cdf-d925135dc4aa,16,20,t_65474fc7-58ff-4ee4-92f9-a5f2af74bb38,False,False,True,False,1,0,1,1,0,0,False,9,2018-07-29,True,radio,clickrow,fwdbtn
3192,14_004a9f0b-b521-415c-9cdf-d925135dc4aa,17,20,t_c8df02d1-72f4-4e92-9f7a-17e53491f8f3,True,True,True,False,0,1,0,0,0,0,False,9,2018-07-29,True,radio,fwdbtn,fwdbtn
3193,14_004a9f0b-b521-415c-9cdf-d925135dc4aa,18,20,t_ee9fdadd-c6d4-4fb4-8975-bda28bec4b80,True,True,True,False,0,1,0,0,0,0,False,9,2018-07-29,True,radio,fwdbtn,fwdbtn
3194,14_004a9f0b-b521-415c-9cdf-d925135dc4aa,19,20,t_024cacd3-43e0-4d03-907a-a6f1f77e8748,False,False,True,False,0,0,0,1,0,0,False,9,2018-07-29,True,radio,fwdbtn,fwdbtn
3195,14_004a9f0b-b521-415c-9cdf-d925135dc4aa,20,20,t_58546266-8ee1-4cab-a23a-8eddce77785c,True,True,True,False,0,1,0,0,0,0,False,9,2018-07-29,True,radio,fwdbtn,fwdbtn
3196,14_004b000f-a1b1-44c1-afaf-e1005ea9efd9,1,20,t_64b5c814-dcb2-40da-8f2a-14f5b2de82c6,False,True,True,False,0,0,0,0,1,0,False,23,2018-07-28,True,radio,appload,endplay
3197,14_004b000f-a1b1-44c1-afaf-e1005ea9efd9,2,20,t_048018e0-e1b8-4adb-8e7d-e647cd0f1f65,False,False,False,True,1,0,0,1,0,0,False,23,2018-07-28,True,catalog,clickrow,trackdone
3198,14_004b000f-a1b1-44c1-afaf-e1005ea9efd9,3,20,t_a2e5dfbd-290d-4895-9ea3-c4605e25e59a,False,False,False,True,0,0,1,1,0,0,False,0,2018-07-29,True,catalog,trackdone,trackdone
3199,14_004b000f-a1b1-44c1-afaf-e1005ea9efd9,4,20,t_c25366c2-b149-4193-980b-14d1ab648fe1,False,False,False,True,0,0,1,1,0,0,False,0,2018-07-29,True,catalog,trackdone,trackdone
3200,14_004b000f-a1b1-44c1-afaf-e1005ea9efd9,5,20,t_217b5bdb-aae7-4421-8e8e-57973d8e02f9,False,False,True,False,0,0,1,1,0,0,False,0,2018-07-29,True,catalog,trackdone,endplay
3201,14_004b000f-a1b1-44c1-afaf-e1005ea9efd9,6,20,t_78b908e3-62db-4021-ac90-2ed146bcea8d,False,False,False,True,1,0,1,1,0,0,False,0,2018-07-29,True,catalog,clickrow,trackdone
3202,14_004b000f-a1b1-44c1-afaf-e1005ea9efd9,7,20,t_78b908e3-62db-4021-ac90-2ed146bcea8d,False,False,False,True,1,1,0,0,0,0,False,0,2018-07-29,True,radio,clickrow,trackdone
3203,14_004b000f-a1b1-44c1-afaf-e1005ea9efd9,8,20,t_9983aa28-940b-48f3-be66-1dc169a73893,False,False,False,True,0,0,1,1,0,1,False,0,2018-07-29,True,radio,trackdone,trackdone
3204,14_004b000f-a1b1-44c1-afaf-e1005ea9efd9,9,20,t_54074f16-42c1-4fb7-bf22-362193bfd249,False,True,True,False,0,0,1,1,0,1,False,0,2018-07-29,True,radio,trackdone,backbtn
3205,14_004b000f-a1b1-44c1-afaf-e1005ea9efd9,10,20,t_9983aa28-940b-48f3-be66-1dc169a73893,True,True,True,False,0,1,0,0,0,0,False,0,2018-07-29,True,radio,backbtn,backbtn
3206,14_004b000f-a1b1-44c1-afaf-e1005ea9efd9,11,20,t_78b908e3-62db-4021-ac90-2ed146bcea8d,True,True,True,False,0,1,0,0,0,1,False,0,2018-07-29,True,radio,backbtn,fwdbtn
3207,14_004b000f-a1b1-44c1-afaf-e1005ea9efd9,12,20,t_9983aa28-940b-48f3-be66-1dc169a73893,False,False,False,True,0,0,0,1,0,0,False,0,2018-07-29,True,radio,fwdbtn,trackdone
3208,14_004b000f-a1b1-44c1-afaf-e1005ea9efd9,13,20,t_54074f16-42c1-4fb7-bf22-362193bfd249,False,True,True,False,0,0,1,1,0,1,False,0,2018-07-29,True,radio,trackdone,backbtn
3209,14_004b000f-a1b1-44c1-afaf-e1005ea9efd9,14,20,t_9983aa28-940b-48f3-be66-1dc169a73893,False,False,False,True,0,0,0,1,0,0,False,0,2018-07-29,True,radio,backbtn,trackdone
3210,14_004b000f-a1b1-44c1-afaf-e1005ea9efd9,15,20,t_54074f16-42c1-4fb7-bf22-362193bfd249,False,True,True,False,0,0,1,1,0,1,False,0,2018-07-29,True,radio,trackdone,backbtn
3211,14_004b000f-a1b1-44c1-afaf-e1005ea9efd9,16,20,t_9983aa28-940b-48f3-be66-1dc169a73893,False,False,False,True,0,0,1,1,0,0,False,0,2018-07-29,True,radio,backbtn,trackdone
3212,14_004b000f-a1b1-44c1-afaf-e1005ea9efd9,17,20,t_54074f16-42c1-4fb7-bf22-362193bfd249,False,False,False,True,0,0,1,1,0,0,False,0,2018-07-29,True,radio,trackdone,trackdone
3213,14_004b000f-a1b1-44c1-afaf-e1005ea9efd9,18,20,t_56e86361-580c-47f8-8a88-a306fa30051c,False,False,True,False,0,0,1,1,0,1,False,0,2018-07-29,True,radio,trackdone,backbtn
3214,14_004b000f-a1b1-44c1-afaf-e1005ea9efd9,19,20,t_54074f16-42c1-4fb7-bf22-362193bfd249,True,True,True,False,0,1,0,0,0,0,False,0,2018-07-29,True,radio,backbtn,backbtn
3215,14_004b000f-a1b1-44c1-afaf-e1005ea9efd9,20,20,t_9983aa28-940b-48f3-be66-1dc169a73893,False,False,False,True,0,0,1,1,0,0,False,0,2018-07-29,True,radio,backbtn,trackdone
3216,14_004b4a02-aee5-4400-b2ff-07564ccf5a0d,1,12,t_65c116b2-26d4-4830-a465-30bafdd5b6e5,False,False,False,True,0,0,0,0,0,0,False,5,2018-07-29,True,catalog,trackdone,trackdone
3217,14_004b4a02-aee5-4400-b2ff-07564ccf5a0d,2,12,t_a7fa1a16-07e5-4f6e-a53b-88130c3e78b8,False,False,False,True,0,1,0,0,0,0,False,5,2018-07-29,True,catalog,trackdone,trackdone
3218,14_004b4a02-aee5-4400-b2ff-07564ccf5a0d,3,12,t_a49880cb-2087-4fa8-9c3b-e4d689b2eadb,False,False,False,True,0,1,0,0,0,0,False,5,2018-07-29,True,catalog,trackdone,trackdone
3219,14_004b4a02-aee5-4400-b2ff-07564ccf5a0d,4,12,t_98aea921-f41b-47cf-b859-5677ec35c4eb,False,False,False,True,0,1,0,0,0,0,False,5,2018-07-29,True,catalog,trackdone,trackdone
3220,14_004b4a02-aee5-4400-b2ff-07564ccf5a0d,5,12,t_1a7b0ea3-66c9-482f-a687-01449dba4ffe,False,False,False,True,0,1,0,0,0,0,False,5,2018-07-29,True,catalog,trackdone,trackdone
3221,14_004b4a02-aee5-4400-b2ff-07564ccf5a0d,6,12,t_765ae6da-4498-459f-a52b-a6208903d57a,False,False,False,True,0,1,0,0,0,0,False,5,2018-07-29,True,catalog,trackdone,trackdone
3222,14_004b4a02-aee5-4400-b2ff-07564ccf5a0d,7,12,t_65c116b2-26d4-4830-a465-30bafdd5b6e5,False,False,False,True,0,1,0,0,0,0,False,5,2018-07-29,True,catalog,trackdone,trackdone
3223,14_004b4a02-aee5-4400-b2ff-07564ccf5a0d,8,12,t_a7fa1a16-07e5-4f6e-a53b-88130c3e78b8,False,False,False,True,0,1,0,0,0,0,False,5,2018-07-29,True,catalog,trackdone,trackdone
3224,14_004b4a02-aee5-4400-b2ff-07564ccf5a0d,9,12,t_a49880cb-2087-4fa8-9c3b-e4d689b2eadb,False,False,True,False,0,0,1,1,0,0,False,5,2018-07-29,True,catalog,trackdone,fwdbtn
3225,14_004b4a02-aee5-4400-b2ff-07564ccf5a0d,10,12,t_98aea921-f41b-47cf-b859-5677ec35c4eb,True,True,True,False,0,1,0,0,0,0,False,5,2018-07-29,True,catalog,fwdbtn,fwdbtn
3226,14_004b4a02-aee5-4400-b2ff-07564ccf5a0d,11,12,t_1a7b0ea3-66c9-482f-a687-01449dba4ffe,False,False,False,True,0,1,0,0,0,1,False,5,2018-07-29,True,catalog,fwdbtn,trackdone
3227,14_004b4a02-aee5-4400-b2ff-07564ccf5a0d,12,12,t_765ae6da-4498-459f-a52b-a6208903d57a,False,True,True,False,0,1,0,0,0,0,False,5,2018-07-29,True,catalog,trackdone,fwdbtn
3228,14_004babda-f945-412d-b6c5-18b5900470a2,1,20,t_85350a3f-dee9-4410-8fb0-8c0f72a57f7b,False,False,False,True,0,0,0,0,1,1,False,11,2018-07-29,True,user_collection,appload,trackdone
3229,14_004babda-f945-412d-b6c5-18b5900470a2,2,20,t_1e4e3885-4964-442a-805f-d8f604b1b9d8,False,False,False,True,0,1,0,0,0,0,False,11,2018-07-29,True,user_collection,trackdone,trackdone
3230,14_004babda-f945-412d-b6c5-18b5900470a2,3,20,t_40117557-0ff9-4769-acba-b35e0aa683ea,False,False,False,True,0,1,0,0,0,0,False,11,2018-07-29,True,user_collection,trackdone,trackdone
3231,14_004babda-f945-412d-b6c5-18b5900470a2,4,20,t_df64e14e-a38b-487e-ac78-5db881e63346,False,False,False,True,0,1,0,0,0,0,False,11,2018-07-29,True,user_collection,trackdone,trackdone
3232,14_004babda-f945-412d-b6c5-18b5900470a2,5,20,t_4064f7f6-09ea-4996-939f-7ed39dbaa583,False,False,False,True,0,1,0,0,0,0,False,11,2018-07-29,True,user_collection,trackdone,trackdone
3233,14_004babda-f945-412d-b6c5-18b5900470a2,6,20,t_ee1d7066-30a4-4c15-974c-4b3963440d14,False,False,False,True,0,1,0,0,0,0,False,11,2018-07-29,True,user_collection,trackdone,trackdone
3234,14_004babda-f945-412d-b6c5-18b5900470a2,7,20,t_0fd8e045-8c76-4e52-a47b-9bb8ece65af4,False,False,True,False,0,0,1,1,0,0,False,11,2018-07-29,True,user_collection,trackdone,fwdbtn
3235,14_004babda-f945-412d-b6c5-18b5900470a2,8,20,t_f7f03bb9-b186-418a-98f4-6fb53dc782e6,False,False,False,True,0,1,0,0,0,0,False,11,2018-07-29,True,user_collection,fwdbtn,trackdone
3236,14_004babda-f945-412d-b6c5-18b5900470a2,9,20,t_fdc15ddf-b2fa-4f09-9c97-00663cd9d616,False,False,False,True,0,1,0,0,0,0,False,11,2018-07-29,True,user_collection,trackdone,trackdone
3237,14_004babda-f945-412d-b6c5-18b5900470a2,10,20,t_874bba6b-3d9a-4301-a8e1-c7423df3a096,False,False,False,True,0,1,0,0,0,0,False,11,2018-07-29,True,user_collection,trackdone,trackdone
3238,14_004babda-f945-412d-b6c5-18b5900470a2,11,20,t_a8911179-3c2a-448c-ae23-452bae964abd,False,False,False,True,0,0,1,1,0,0,False,12,2018-07-29,True,user_collection,trackdone,trackdone
3239,14_004babda-f945-412d-b6c5-18b5900470a2,12,20,t_6d7a1485-dfc0-465e-9bd1-13b9c550960a,False,True,True,False,0,0,1,1,0,0,False,12,2018-07-29,True,user_collection,trackdone,fwdbtn
3240,14_004babda-f945-412d-b6c5-18b5900470a2,13,20,t_2a55e695-7894-42aa-b920-52d1cbaf164c,False,False,True,False,0,1,0,0,0,0,False,12,2018-07-29,True,user_collection,fwdbtn,fwdbtn
3241,14_004babda-f945-412d-b6c5-18b5900470a2,14,20,t_7d63ebcc-de12-4e86-a30a-af30a96a8247,True,True,True,False,0,1,0,0,0,0,False,12,2018-07-29,True,user_collection,fwdbtn,fwdbtn
3242,14_004babda-f945-412d-b6c5-18b5900470a2,15,20,t_fa7b7f0d-f029-4d97-b687-75ecb73d1308,False,False,False,False,0,1,0,0,0,0,False,12,2018-07-29,True,user_collection,fwdbtn,fwdbtn
3243,14_004babda-f945-412d-b6c5-18b5900470a2,16,20,t_8afd8e98-f546-40e6-95d6-205957deb24b,True,True,True,False,0,1,0,0,0,0,False,12,2018-07-29,True,user_collection,fwdbtn,fwdbtn
3244,14_004babda-f945-412d-b6c5-18b5900470a2,17,20,t_72b5da91-654c-4c79-aad8-ed64dfb075ac,False,False,True,False,0,1,0,0,0,0,False,12,2018-07-29,True,user_collection,fwdbtn,fwdbtn
3245,14_004babda-f945-412d-b6c5-18b5900470a2,18,20,t_76316cad-7792-4dfc-81e6-a08bacf77d99,False,False,True,False,0,1,0,0,0,0,False,12,2018-07-29,True,user_collection,fwdbtn,fwdbtn
3246,14_004babda-f945-412d-b6c5-18b5900470a2,19,20,t_135b1675-84d9-4edc-ac02-f84298199c6f,False,False,True,False,0,1,0,0,0,0,False,12,2018-07-29,True,user_collection,fwdbtn,fwdbtn
3247,14_004babda-f945-412d-b6c5-18b5900470a2,20,20,t_478baa24-103a-48d3-a1b4-ef1a1a9658ca,False,False,True,False,0,1,0,0,0,0,False,12,2018-07-29,True,user_collection,fwdbtn,fwdbtn
3248,14_004bbfa6-f7c8-42d0-b4f1-611093559a07,1,16,t_bb69453a-28ca-498b-b67f-07bce0ec599e,False,False,False,True,0,0,0,0,0,0,False,9,2018-07-29,True,radio,trackdone,trackdone
3249,14_004bbfa6-f7c8-42d0-b4f1-611093559a07,2,16,t_6a9e7c3f-1643-4e3b-bc21-7f17bacfe8d5,False,False,True,False,0,1,0,0,0,0,False,9,2018-07-29,True,radio,trackdone,fwdbtn
3250,14_004bbfa6-f7c8-42d0-b4f1-611093559a07,3,16,t_edc193c2-42c8-4a3c-8437-143d3e47f916,True,True,True,False,0,1,0,0,0,0,False,9,2018-07-29,True,radio,fwdbtn,fwdbtn
3251,14_004bbfa6-f7c8-42d0-b4f1-611093559a07,4,16,t_67604dbd-0177-4f04-b277-83ac9393036f,False,True,True,False,0,1,0,0,0,0,False,9,2018-07-29,True,radio,fwdbtn,fwdbtn
3252,14_004bbfa6-f7c8-42d0-b4f1-611093559a07,5,16,t_08038e92-daa6-493a-af13-f5316eb2f4ef,True,True,True,False,0,1,0,0,0,0,False,9,2018-07-29,True,radio,fwdbtn,fwdbtn
3253,14_004bbfa6-f7c8-42d0-b4f1-611093559a07,6,16,t_9261026b-7252-42f6-9984-07154206995c,False,False,False,True,0,0,1,1,0,0,False,9,2018-07-29,True,radio,fwdbtn,trackdone
3254,14_004bbfa6-f7c8-42d0-b4f1-611093559a07,7,16,t_59b7ab6e-6555-4221-ae8d-6d82cc6ddbf9,True,True,True,False,0,0,1,1,0,0,False,9,2018-07-29,True,radio,trackdone,fwdbtn
3255,14_004bbfa6-f7c8-42d0-b4f1-611093559a07,8,16,t_4e5f6de0-2b9d-4df0-8df4-1937a40ff4af,False,False,False,True,0,1,0,0,0,0,False,9,2018-07-29,True,radio,fwdbtn,trackdone
3256,14_004bbfa6-f7c8-42d0-b4f1-611093559a07,9,16,t_560f7163-b5c9-4e1b-8e70-e55d94e62b4a,False,False,True,False,0,0,1,1,0,0,False,9,2018-07-29,True,radio,trackdone,fwdbtn
3257,14_004bbfa6-f7c8-42d0-b4f1-611093559a07,10,16,t_c75b907a-48d1-4c7b-8ebd-7f0405952257,False,False,False,True,0,1,0,0,0,0,False,9,2018-07-29,True,radio,fwdbtn,trackdone
3258,14_004bbfa6-f7c8-42d0-b4f1-611093559a07,11,16,t_d5003adf-78b1-4549-9787-3c58610e369d,False,True,True,False,0,0,1,1,0,0,False,9,2018-07-29,True,radio,trackdone,fwdbtn
